frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
351,5,6,9,14,11,0.6306679275902835,11.543341912329197
352,5,6,9,14,11,0.632185778834603,10.044537018984556
353,5,6,10,15,11,0.6428787356073206,13.647635001689196
354,5,7,10,15,12,0.6153650358319283,14.792133122682571
355,6,7,8,14,13,0.6079876789679894,10.761207900941372
356,6,5,7,13,11,0.6737339415333488,10.18398767337203
357,6,5,6,12,11,0.6672854017127644,9.644888807088137
358,6,5,6,12,11,0.6694381535053253,13.181022834032774
359,6,5,6,12,11,0.662013517184691,14.670245815068483
360,5,4,6,11,9,0.7251616716384888,10.986313223838806
361,6,4,5,11,10,0.657767477631569,10.146014858037233
362,6,5,5,11,11,0.6370289705016396,9.404276963323355
363,6,5,5,11,11,0.6576364230025898,12.1685191988945
364,6,5,5,11,11,0.665603984485973,15.350840985774994
365,6,5,4,10,11,0.6528958651152524,11.25879306346178
366,6,5,4,10,11,0.6561629636721178,10.45682793483138
367,7,5,3,10,12,0.6331103816628456,10.05506468936801
368,7,6,3,10,13,0.6188562191449679,10.534066706895828
369,7,8,3,10,15,0.5697698016961416,10.389645118266344
370,6,8,3,9,14,0.6081739472491401,12.508866842836142
371,6,9,3,9,15,0.5762676477432251,10.957656893879175
372,6,9,3,9,15,0.5794582724571228,9.311472997069359
373,7,9,3,10,16,0.5452957581728697,10.119793936610222
374,6,9,4,10,15,0.6189132769902547,9.50313312932849
375,6,7,5,11,13,0.6269335792614863,9.822713676840067
376,6,7,5,11,13,0.6565112723754003,10.915950872004032
377,7,3,4,11,10,0.7331286400556565,9.938891977071762
378,8,4,2,10,12,0.6513819967706999,9.869118221104145
379,8,5,2,10,13,0.6192565606190608,10.651313699781895
380,8,4,2,10,12,0.6478153293331465,11.38765411451459
381,7,2,3,10,9,0.7380147907469008,10.745230130851269
382,8,4,4,12,12,0.6318938781817754,10.129027999937534
383,9,4,3,12,13,0.5879535835522872,9.681415744125843
384,8,4,3,11,12,0.6713587418198586,11.634932830929756
385,8,4,3,11,12,0.6597270965576172,10.767642874270678
386,8,4,3,11,12,0.682465116182963,11.35968416929245
387,8,5,3,11,13,0.6247234780054826,11.54361478984356
388,8,6,2,10,14,0.6047337395804269,9.584350977092981
389,8,6,1,9,14,0.6129918907369886,10.801146272569895
390,8,4,1,9,12,0.6452333976825079,10.139547288417816
391,8,6,2,10,14,0.5978416821786335,9.96002508327365
392,8,5,2,10,13,0.6094534580524151,10.075191967189312
393,7,5,4,11,12,0.6480938543876013,10.67058416083455
394,8,5,2,10,13,0.6304465050880725,9.981713257730007
395,8,6,2,10,14,0.6095118799379894,10.631818789988756
396,7,4,4,11,11,0.6980735957622528,9.360404219478369
397,7,4,4,11,11,0.712315255945379,10.8939572237432
398,7,3,5,12,10,0.7555452734231949,9.761319030076265
399,7,4,4,11,11,0.7022407732226632,10.15890995040536
400,7,3,3,10,10,0.7483355075120925,10.727331973612309
401,7,3,3,10,10,0.7510790824890137,10.897529777139425
402,7,3,3,10,10,0.7434653639793396,10.052514262497425
